order_id,order_date,customer_id,product_id,location_id,shipping_id,quantity,sales,discount,profit
O10770,2024-09-17,C1283,P2063,L113,SH4,2,4982.16,0.19,382.49
O5282,2025-06-10,C1149,P2074,L109,SH1,2,8978.51,0.09,3464.45
O8780,2025-04-02,C1291,P2006,L115,SH1,5,56003.11,0.18,
O5257,2024-01-11,C1495,P2056,L104,SH25,5,13382.37,0.16,1070.32
O11463,2025-11-23,C1396,P2053,L109,SH22,5,29222.51,0.2,4337.55
O11100,2025-04-22,C1250,P2064,L103,SH13,5,3864.61,0.23,561.58
O7347,2024-04-06,C1151,P2066,L102,SH4,2,19097.91,0.15,1635.32
O8505,2025-03-09,C1324,P2068,L111,SH16,1,1535.52,,485.43
O11671,2024-04-05,C1217,P2067,L114,SH16,6,20385.64,0.0,5808.09
O5863,2024-03-20,C1218,P2089,L104,SH16,1,442.72,0.09,153.56
O7955,2025-08-10,C1128,P2069,L105,SH19,3,13458.6,0.09,4192.01
O8026,2024-09-02,C1366,P2052,L115,SH4,5,₹57640.67,0.24,6634.26
O7050,11/12/2025,C1221,P2003,L117,SH13,4,69547.23,0.18,21469.02
O6896,2024-03-09,C1060,P2021,L116,SH22,3,28839.69,0.15,7656.24
O8021,2024-10-03,C1138,P2066,L114,SH19,2,18667.11,0.2,2717.05
O5390,2024-07-11,C1374,P2054,L103,SH13,6,59286.04,0.14,8431.0
O7842,2024-06-03,C1294,P2093,L106,SH10,4,12252.49,0.02,3349.89
O5148,2024-11-11,C1264,P2060,L116,SH10,5,53270.9,0.17,3627.98
O11770,2024-01-08,C1207,P2029,L109,SH13,6,86649.33,0.05,19137.13
O6140,2024-12-11,C1216,P2004,L101,SH4,2,87164.49,0.04,29286.56
O6319,2025-06-23,C1043,P2075,L114,SH19,2,5382.49,0.12,2092.17
O9654,2025-05-25,C1116,P2022,L102,SH19,-1,33247.01,0.25,11932.19
O9901,2024-11-06,C1373,P2094,L111,SH13,1,1524.07,,533.98
O11561,2024-03-09,C1128,P2069,L102,SH13,2,2215.37,0.21,587.18
O10745,2025-11-16,C1272,P2083,L101,SH16,6,3929.61,0.07,1763.28
O7688,04/09/2025,C1012,P2084,L106,SH22,6,4533.36,0.07,1752.27
O9141,2024-03-10,C1306,P2024,L114,SH16,5,53414.99,,12095.47
O5098,2025-12-29,C1448,P2048,L104,SH10,1,₹15740.24,0.26,2150.19
O5636,2024-05-15,C1403,P2051,L105,SH19,1,7148.22,0.2,735.03
O7537,2025-05-24,C1315,P2056,L114,SH10,3,24149.56,0.25,2159.42
O10534,2025-12-04,C1495,P2032,L101,SH25,6,274032.49,0.02,101772.79
O9459,2025-04-22,C1326,P2009,L105,SH4,2,59461.0,0.09,14162.52
O8563,2025-08-19,C1449,P2018,L104,SH1,2,75957.43,0.0,29262.19
O11319,2024-06-01,C1017,P2007,L103,SH13,4,158245.55,0.13,44707.24
O10225,2025-07-07,C1490,P2044,L104,SH23,2,40677.95,0.11,3495.17
O9148,2025-09-23,C1027,P2019,L107,SH10,4,104381.7,0.21,25673.42
O7125,2025-11-13,C1391,P2066,L102,SH19,5,77654.04,0.21,9751.78
O10605,2025-03-14,C1039,P2041,L115,SH4,6,38089.41,0.18,3726.72
O11733,2024-09-27,C1136,P2028,L101,SH7,4,136940.09,0.0,42302.7
,,,,,,,,,
O9019,23/06/2025,C1390,P2098,L104,SH4,1,1109.42,0.21,331.82
O6901,2025-03-24,C1224,P2079,L112,SH4,6,17994.9,0.21,6089.56
O11900,2024-07-10,C1382,P2026,L114,SH22,6,171956.98,0.13,44415.76
O7757,2024-12-03,C1290,P2099,L111,SH19,1,2227.82,0.06,564.49
O8164,2024-07-05,C1465,P2002,L113,SH22,1,33348.42,0.0,12452.06
O11605,2024-12-13,C1071,P2089,L109,SH19,6,11275.15,0.31,3752.37
O5757,2024-12-09,C1471,P2084,L109,SH13,6,9861.0,0.0,4047.58
O6646,2024-05-15,C1429,P2088,L107,SH13,2,3656.48,0.0,1191.51
O11582,2024-02-04,C1353,P2065,L108,SH13,4,₹75709.34,0.19,5144.72
O8436,2024-02-26,C1322,P2082,L115,SH10,4,₹13669.25,0.02,4926.92
O8890,2024-06-10,C1080,P2086,L101,SH16,1,3373.08,0.06,1008.32
O5238,2024-09-09,C1396,P2080,L110,SH1,4,13249.08,0.1,3529.65
O7735,2024-09-09,C1295,P2093,L116,SH19,3,5946.78,0.0,2342.0
O9736,2024-05-18,C1296,P2046,L106,SH16,1,1527.63,0.16,211.48
O11137,2025-01-28,C1456,P2001,L110,SH25,3,55489.14,0.06,19540.4
O7273,2025-03-17,C1067,P2048,L117,SH10,1,5079.39,,446.29
O7410,2024-05-16,C1413,P2023,L104,SH7,5,47335.06,0.19,10062.63
O11723,2024-02-09,C1144,P2061,L104,SH4,4,₹35652.94,0.11,4676.44
O7243,2025-12-31,C1359,P2022,L109,SH19,-5,132003.04,0.1,41052.88
O7531,2024-12-25,C1357,P2049,L102,SH10,6,19562.89,0.08,2009.17
O10240,10/05/2025,C1073,P2047,L113,SH1,2,38630.97,0.22,5756.43
O7491,2025-04-23,C1072,P2004,L107,SH22,2,8285.85,0.02,2420.7
O5071,2024-01-22,C1149,P2015,L113,SH22,4,185107.06,0.13,43384.4
O5781,14/03/2024,C1380,P2075,L108,SH22,1,506.98,,141.1
O8783,2025-12-06,C1182,P2005,L105,SH16,1,38024.3,0.02,7641.86
O5646,2025-01-20,C1374,P2019,L101,SH1,3,87284.34,0.11,29040.0
O6459,2025-03-18,C1139,P2019,L107,SH4,1,28216.19,0.14,6098.75
O8082,2024-08-16,C1491,P2057,L111,SH4,1,6190.87,0.31,463.75
O11219,2024-02-14,C1262,P2033,L115,SH10,6,77365.39,0.25,19415.41
O10516,2024-07-31,C1060,P2010,L108,SH4,2,51990.16,0.21,14716.61
O8311,2024-07-01,C1390,P2032,L105,SH22,2,11479.26,0.02,3534.76
O5719,2025-09-23,C1486,P2029,L105,SH1,6,82651.44,0.1,22538.21
O8964,2024-09-16,C1110,P2071,L103,SH16,2,4576.82,0.08,1822.17
O5981,2024-02-07,C1378,P2075,L110,SH22,6,14110.86,0.11,4899.58
O8518,2024-12-09,C1082,P2032,L109,SH10,3,122909.73,0.11,34702.83
O10680,2025-10-25,C1162,P2020,L109,SH1,4,105777.2,0.15,26412.43
O6184,2025-01-19,C1109,P2067,L101,SH10,4,11933.23,0.06,5338.68
O10941,2025-08-21,C1089,P2099,L106,SH19,6,11457.18,0.06,4005.82
O7700,2025-11-01,C1071,P2095,L111,SH22,2,₹5136.66,0.13,1613.49
O8315,2024-04-02,C1312,P2090,L111,SH19,4,₹18100.78,0.07,5908.59
O6591,2024-01-14,C1111,P2071,L108,SH22,1,554.63,0.02,140.88
O11061,16/04/2025,C1492,P2086,L104,SH1,5,21657.42,0.08,6853.44
O11178,2025-05-27,C1454,P2021,L117,SH19,4,62460.79,0.11,15519.46
O5384,2024-04-18,C1299,P2098,L104,SH13,5,14493.47,0.03,3916.11
O8397,2025-02-04,C1295,P2077,L109,SH19,4,1702.19,0.17,656.86
O5983,2024-10-01,C1162,P2071,L103,SH16,1,4011.44,0.11,1337.52
O11048,2025-10-11,C1055,P2090,L111,SH16,4,14615.54,0.16,4467.42
O5482,2024-02-10,C1471,P2080,L108,SH1,4,₹11610.33,0.18,
O10624,2024-06-03,C1104,P2021,L117,SH21,3,72216.54,0.02,17198.86
O11839,2024-07-19,C1382,P2050,L107,SH13,6,59125.13,0.21,5821.81
O9954,2024-06-18,C1496,P2054,L108,SH1,3,25044.5,0.31,2331.34
O8791,2025-09-10,C1388,P2056,L102,SH22,2,38154.04,,4438.19
O5217,2024-08-23,C1079,P2026,L111,SH10,5,109107.14,,40006.59
O7156,2024-12-19,C1081,P2051,L107,SH10,4,8634.74,0.1,542.47
O10201,2025-05-08,C1227,P2054,L116,SH22,2,30444.18,0.24,2326.86
O6489,2024-08-30,C1244,P2042,L108,SH19,4,10992.76,0.18,1530.94
O6892,2025-11-27,C1343,P2034,L114,SH19,3,34618.74,0.21,4768.28
O6571,2025-06-03,C1039,P2042,L106,SH19,5,41901.25,0.06,4224.14
O6691,2025-09-11,C1257,P2086,L102,SH13,3,6031.49,0.1,1726.53
O10851,2024-12-10,C1243,P2056,L112,SH7,6,59214.4,0.31,4386.96
O11345,2024-05-11,C1133,P2017,L104,SH22,3,71562.51,0.16,20376.29
O11623,2024-10-27,C1208,P2003,L106,SH25,4,54768.34,0.2,15056.09
O7970,2025-01-17,C1425,P2034,L102,SH22,5,104890.23,0.13,6647.17
O7469,2024-05-31,C1188,P2058,L104,SH4,3,34075.09,0.25,4707.78
O10410,2025-10-05,C1449,P2025,L107,SH19,6,212648.34,0.12,72325.41
O5430,2025-12-21,C1499,P2026,L112,SH22,4,77760.9,0.17,18046.34
O10970,10/05/2025,C1398,P2027,L104,SH1,3,63706.33,0.17,12930.01
O10054,2024-05-16,C1201,P2025,L111,SH22,1,4885.11,0.11,1594.9
O9041,2024-05-19,C1359,P2018,L116,SH4,4,15962.88,0.02,
O11088,2025-08-11,C1032,P2086,L109,SH13,3,4293.38,0.12,1218.5
O11017,2025-05-25,C1189,P2061,L103,SH19,4,30817.48,0.14,2268.3
O10033,2024-11-05,C1343,P2039,L107,SH1,5,70115.3,0.14,5509.35
O8510,08/04/2024,C1148,P2095,L104,SH13,4,6091.96,0.12,1709.89
O10956,2024-12-18,C1442,P2089,L112,SH19,3,1891.17,0.14,476.16
O9971,2024-06-07,C1145,P2058,L108,SH22,2,3010.28,0.19,247.22
O10378,2024-03-31,C1336,P2006,L106,SH16,5,60437.55,0.09,13280.89
O9579,2025-06-02,C1048,P2080,L104,SH4,3,11538.64,0.05,3990.37
O9228,2024-03-17,C1382,P2053,L105,SH19,3,34775.26,0.32,4817.58
O6232,2024-09-23,C1039,P2071,L109,SH13,4,8538.55,0.01,3677.83
O5852,2024-11-23,C1298,P2008,L105,SH17,2,49191.8,0.06,16659.13
O7976,2024-11-23,C1261,P2059,L109,SH22,2,₹27060.16,0.29,2477.48
O10936,2025-02-20,C1496,P2015,L113,SH1,2,₹105639.43,,40376.04
O5704,2025-06-21,C1232,P2039,L107,SH4,2,13310.41,0.18,933.07
O5945,2024-02-15,C1134,P2015,L111,SH13,6,290793.45,0.1,87192.12
O10285,2024-05-20,C1480,P2069,L110,SH4,4,8778.37,0.08,3704.48
O7062,2025-02-04,C1015,P2025,L112,SH4,6,153394.9,0.0,56338.03
O9136,2025-02-05,C1248,P2074,L116,SH10,6,9777.77,0.1,3323.61
O7191,2024-03-17,C1500,P2068,L112,SH16,1,₹2422.91,0.1,963.65
O10432,2024-04-03,C1014,P2093,L117,SH13,2,1839.98,0.12,608.85
O6785,2024-04-12,C1412,P2054,L113,SH4,4,30401.84,0.19,4411.79
O5938,2025-09-24,C1500,P2034,L108,SH19,6,44277.54,0.37,3646.19
O8333,2025-10-18,C1067,P2094,L117,SH10,1,707.13,0.12,266.35
O7533,2025-02-24,C1216,P2041,L108,SH1,5,111092.41,0.09,13140.64
O5232,2024-11-18,C1337,P2005,L106,SH1,6,₹10800.21,0.23,2607.51
O6010,2025-07-06,C1082,P2003,L101,SH12,6,177282.35,0.11,44013.53
O11892,2024-09-28,C1279,P2085,L106,SH22,5,13786.19,0.2,4364.46
O8241,2024-03-30,C1368,P2090,L108,SH10,-3,9773.45,0.07,2907.42
O11097,2024-04-12,C1392,P2030,L103,SH22,4,109341.57,0.15,43450.51
O7010,2025-01-16,C1331,P2025,L114,SH4,3,14541.15,0.13,4122.38
O9591,2024-10-07,C1297,P2064,L103,SH4,2,26678.94,0.2,2943.99
O7415,2025-07-29,C1165,P2034,L112,SH10,2,26865.18,0.16,2781.75
O11320,2024-03-18,C1326,P2005,L114,SH19,1,14893.04,0.11,5311.42
O10962,2025-04-04,C1080,P2053,L105,SH13,3,27890.87,0.2,3483.29
O9415,2024-06-01,C1199,P2075,L106,SH19,3,₹3487.41,0.09,1370.9
O5517,2024-06-18,C1452,P2018,L115,SH13,2,25952.47,0.06,7861.22
O6924,2025-09-17,C1391,P2063,L111,SH22,6,108011.39,0.23,
O9296,12/10/2025,C1154,P2072,L113,SH22,3,9579.71,0.04,3958.93
O7218,2024-06-13,C1494,P2050,L109,SH4,1,10933.54,0.12,1087.14
O6025,2025-08-02,C1247,P2074,L110,SH13,4,8832.08,0.11,2804.76
O10203,2025-03-27,C1100,P2094,L105,SH16,6,16082.7,,4715.28
O10189,2024-06-08,C1286,P2074,L112,SH4,4,12084.02,0.15,3607.8
O6871,2024-11-09,C1003,P2042,L113,SH19,3,2864.97,0.35,405.29
O9951,2025-04-16,C1340,P2052,L112,SH4,1,9848.43,0.24,1088.7
O11768,29/07/2024,C1072,P2057,L116,SH1,3,14141.76,0.24,1945.05
O5965,2024-03-26,C1323,P2083,L117,SH10,3,5055.35,0.03,1706.03
O11750,2025-05-08,C1428,P2073,L116,SH25,3,12395.14,0.0,3646.9
O7278,2025-06-01,C1263,P2074,L117,SH1,6,₹25474.04,0.08,6483.1
O9535,2024-04-16,C1020,P2038,L104,SH22,1,7599.74,0.3,1120.17
O7463,2025-09-29,C1189,P2055,L110,SH22,3,5261.74,0.26,525.4
O6679,2025-09-21,C1133,P2026,L117,SH7,4,152009.8,0.06,44234.53
O5273,11/05/2025,C1028,P2046,L101,SH19,5,16621.77,0.19,2216.84
O8304,2024-04-01,C1323,P2005,L112,SH19,2,48696.68,0.11,12065.99
O9912,17/04/2025,C1353,P2095,L114,SH1,4,14293.9,0.21,6209.34
O6107,2025-04-28,C1421,P2075,L101,SH4,4,12135.39,0.11,5434.9
O8588,08/04/2025,C1048,P2005,L109,SH13,1,28463.96,0.16,6352.14
O5616,2025-01-04,C1240,P2082,L102,SH10,3,8900.67,0.0,3895.37
O11717,2025-07-10,C1359,P2091,L101,SH7,1,1448.2,0.06,638.28
O8684,2025-02-18,C1405,P2085,L104,SH19,6,21192.47,0.22,7532.29
O11726,2025-04-27,C1014,P2065,L109,SH22,6,75935.08,0.2,11007.69
O8935,2024-08-26,C1194,P2096,L108,SH1,2,1465.41,0.17,387.44
O10623,2024-02-22,C1134,P2099,L101,SH1,1,4091.8,0.09,1307.05
O5580,2025-10-03,C1378,P2037,L115,SH4,1,3203.11,0.17,344.04
O6072,2024-04-08,C1436,P2049,L113,SH19,6,83100.38,0.12,8060.71
O11738,2025-02-01,C1046,P2061,L106,SH4,5,111372.61,0.07,13550.05
O7290,2025-12-05,C1474,P2002,L108,SH19,4,85872.9,0.01,25285.67
O10080,2024-02-10,C1442,P2018,L103,SH13,6,148479.49,0.03,39734.34
O10982,2025-02-08,C1255,P2084,L101,SH19,1,881.81,0.14,328.94
O11479,2024-02-17,C1263,P2039,L108,SH19,4,60720.08,0.22,9017.15
O11102,20/10/2024,C1451,P2007,L101,SH1,1,46066.3,0.15,12632.01
O8151,2025-11-12,C1023,P2070,L101,SH4,5,18441.97,,4991.44
O8494,2025-07-16,C1400,P2037,L109,SH19,5,39762.4,0.24,2889.19
O10654,2024-06-09,C1085,P2038,L106,SH22,6,4624.97,0.18,603.42
O5665,2025-04-30,C1095,P2050,L116,SH4,4,14860.11,0.1,1150.07
O10847,2025-08-08,C1066,P2051,L117,SH13,1,₹3919.11,0.29,522.74
O9376,2024-05-05,C1369,P2099,L107,SH16,3,5407.41,0.06,1527.52
O11441,2025-09-29,C1446,P2014,L107,SH13,2,51564.52,0.16,19521.44
O5081,2025-04-18,C1305,P2065,L113,SH19,1,12617.38,0.15,1840.63
O10300,2025-04-24,C1045,P2004,L101,SH8,2,53166.83,0.03,17750.01
O11773,2025-05-03,C1304,P2023,L103,SH1,3,60158.51,0.06,17582.83
O7508,2024-07-05,C1344,P2083,L113,SH25,4,6010.06,0.14,1556.81
O11418,2025-01-08,C1061,P2084,L103,SH19,2,₹1421.69,0.2,562.17
O11460,2024-07-18,C1353,P2096,L112,SH10,3,11680.64,0.0,
O11983,26/03/2025,C1306,P2082,L102,SH25,5,10728.34,0.04,3929.28
O9584,2024-04-30,C1039,P2049,L107,SH22,4,37237.86,0.1,5033.53
O8812,2024-04-24,C1110,P2021,L117,SH25,1,45608.35,,10410.15
O10381,2024-04-25,C1229,P2065,L104,SH10,6,₹100783.02,0.17,15001.5
O6044,2025-09-27,C1022,P2001,L115,SH1,-1,13070.63,0.23,5155.27
O7924,2024-07-23,C1298,P2039,L115,SH22,2,11629.19,0.18,1584.67
O10101,2025-09-11,C1206,P2097,L112,SH22,1,387.29,0.13,162.93
O9982,2024-07-11,C1459,P2057,L110,SH22,2,7854.72,0.09,547.82
O6462,2024-09-13,C1072,P2088,L107,SH16,-3,2796.0,0.09,1008.96
O8120,2025-05-02,C1373,P2071,L113,SH22,-2,4084.64,0.12,1134.19
O11865,01/08/2024,C1093,P2084,L113,SH10,1,1346.34,0.12,435.31
O5617,23/09/2025,C1407,P2091,L102,SH4,3,3991.97,0.18,1030.45
O7836,2024-01-11,C1238,P2003,L106,SH10,5,₹204334.73,,65953.11
O6382,2025-09-23,C1285,P2051,L107,SH19,4,57055.68,0.13,7677.95
O9163,2024-11-03,C1296,P2051,L110,SH4,2,5512.43,0.23,334.88
O7344,2024-05-15,C1423,P2066,L111,SH10,4,36841.79,0.24,4021.29
O7260,28/05/2025,C1090,P2098,L110,SH13,4,10952.3,0.16,2831.08
O8630,2024-12-18,C1117,P2001,L110,SH4,6,₹210847.09,0.13,83386.48
O11841,2025-11-01,C1331,P2057,L112,SH13,2,25478.61,0.19,2275.55
O5155,2025-04-30,C1020,P2018,L111,SH22,2,₹50369.0,0.14,
O5915,2025-08-21,C1396,P2041,L111,SH19,2,26097.57,0.3,3458.6
O8033,2024-03-25,C1371,P2032,L115,SH7,3,153695.84,0.0,46827.78
O8029,2025-04-12,C1351,P2064,L107,SH19,5,80669.64,0.14,9065.45
O7719,2024-08-19,C1113,P2085,L115,SH1,1,809.19,0.08,349.16
O7480,2024-01-21,C1064,P2033,L102,SH7,5,207863.56,0.0,52493.62
O5371,2024-01-04,C1079,P2007,L112,SH22,6,137485.82,0.06,35596.44
O6296,2025-03-28,C1310,P2071,L107,SH24,6,8150.05,0.04,2475.65
O8157,2024-08-19,C1169,P2092,L102,SH19,5,20155.21,0.07,7380.42
O7297,2024-02-07,C1040,P2012,L109,SH16,2,65024.09,0.16,24153.55
O10858,2025-06-16,C1233,P2088,L105,SH1,5,6038.73,0.21,2425.38
O6957,2025-09-26,C1177,P2094,L102,SH26,6,21628.03,0.07,7267.43
O8422,2025-11-11,C1050,P2073,L115,SH13,4,9658.55,0.04,2966.53
O9822,2024-06-19,C1364,P2048,L109,SH21,2,4836.65,0.06,397.61
O10872,2025-01-21,C1231,P2031,L114,SH19,3,5734.79,0.19,1757.87
O11141,2024-11-25,C1232,P2068,L102,SH10,1,1202.65,0.22,506.67
O7860,2024-06-06,C1242,P2079,L115,SH22,5,18046.06,0.14,5977.76
O5256,2025-07-30,C1332,P2079,L102,SH10,3,13148.68,0.11,5068.74
O9509,26/03/2025,C1128,P2007,L107,SH25,6,295025.06,0.07,69405.29
O11104,2025-07-26,C1066,P2039,L114,SH4,3,16722.42,0.24,1723.02
O8643,2024-07-16,C1434,P2020,L110,SH25,2,4459.02,0.16,917.59
O11359,2024-07-02,C1095,P2057,L113,SH1,2,31284.35,0.33,3886.82
O6290,2024-08-17,C1283,P2016,L106,SH3,6,21513.86,0.09,5327.76
O10380,2025-11-26,C1456,P2050,L116,SH1,4,4906.37,0.15,625.25
O11942,2024-05-13,C1029,P2034,L103,SH22,3,5950.34,0.23,602.52
O5074,2025-06-06,C1399,P2022,L103,SH4,3,98703.28,0.07,30215.14
O9142,2025-03-27,C1244,P2005,L115,SH13,4,180816.17,0.08,52040.08
O7991,2025-08-11,C1382,P2050,L109,SH10,1,7984.76,0.25,610.83
O9692,2024-05-30,C1172,P2024,L110,SH8,1,38332.13,0.19,10588.36
O11702,2025-05-08,C1434,P2073,L111,SH19,2,2358.73,0.04,999.66
O6322,2024-09-05,C1236,P2019,L114,SH19,2,20694.61,0.19,5068.47
O8313,01/12/2025,C1264,P2048,L113,SH19,6,126847.3,0.11,14784.15
O9489,2025-10-28,C1371,P2089,L107,SH19,1,1498.49,0.1,655.44
O9010,2024-08-07,C1386,P2074,L101,SH1,6,16446.74,0.0,4793.61
O7744,2025-06-30,C1223,P2091,L109,SH16,2,8098.13,0.07,3286.79
O11266,2025-09-09,C1190,P2023,L107,SH13,4,14074.35,0.14,5569.95
O11257,2025-07-03,C1007,P2048,L105,SH16,three,7719.0,0.19,685.17
O8184,2024-05-08,C1137,P2051,L116,SH10,3,39159.39,0.22,5094.74
O11165,2024-06-26,C1012,P2088,L116,SH7,1,1780.46,0.1,507.76
O9437,2024-02-27,C1056,P2023,L102,SH13,3,37001.49,0.02,13678.29
O11805,2024-08-23,C1046,P2007,L105,SH22,5,212371.01,0.18,57741.83
O11514,2025-02-14,C1411,P2003,L109,SH4,6,29022.91,0.26,8076.8
O5729,07/11/2025,C1415,P2001,L105,SH16,5,47415.4,0.0,14521.02
O8277,2025-08-25,C1466,P2077,L105,SH25,5,21427.85,0.07,7942.03
O10394,2024-01-29,C1424,P2025,L109,SH10,5,115681.52,0.05,27658.22
O6726,2024-05-30,C1413,P2089,L105,SH10,-6,16482.42,0.14,6952.77
O9897,2025-06-11,C1075,P2087,L107,SH10,2,8807.13,0.0,2970.8
O9344,2024-06-24,C1272,P2062,L102,SH19,2,36528.85,0.21,4089.09
O6336,2024-09-03,C1283,P2026,L102,SH22,1,13992.43,0.12,5531.66
O5546,2025-02-17,C1311,P2025,L115,SH13,5,153223.17,0.05,38646.18
O5628,2024-05-21,C1236,P2046,L105,SH8,2,11973.11,0.17,1677.03
O11682,2024-07-03,C1449,P2082,L109,SH10,2,₹3954.23,0.0,1554.08
O6990,04/04/2024,C1268,P2021,L108,SH16,1,41874.29,0.0,16517.89
O10022,2025-08-14,C1415,P2063,L104,SH19,5,₹12853.95,0.13,1257.38
O6564,2024-06-18,C1051,P2045,L110,SH16,2,6017.06,0.18,
O7551,2024-05-30,C1327,P2055,L103,SH7,2,31410.58,0.15,4484.08
O7247,2025-12-12,C1475,P2012,L104,SH19,6,47211.24,0.05,9950.17
O6013,2024-12-24,C1121,P2096,L108,SH19,5,7815.84,0.12,2996.47
O11587,2024-06-26,C1247,P2069,L103,SH13,5,12651.33,0.11,4856.08
O7261,2025-04-23,C1021,P2065,L114,SH7,6,7061.59,0.18,804.52
O10396,2025-10-15,C1033,P2009,L116,SH13,1,37676.29,0.05,9593.63
O5555,2025-09-25,C1118,P2026,L108,SH1,1,19109.14,0.07,6798.8
O10989,2025-10-29,C1004,P2081,L106,SH19,3,13689.92,0.03,4770.77
O5813,2025-10-04,C1238,P2091,L101,SH16,5,2755.81,0.24,1181.38
O7201,2024-08-11,C1416,P2003,L116,SH19,6,204059.79,0.16,45981.26
O7189,2024-10-27,C1126,P2040,L114,SH10,6,8676.75,0.17,603.83
O7074,15/10/2025,C1371,P2093,L110,SH19,3,4286.35,0.07,1584.35
O6948,2025-11-11,C1321,P2059,L111,SH22,2,5445.07,0.19,386.48
O10237,2024-12-18,C1302,P2026,L113,SH13,3,14530.23,0.06,4385.11
O9298,2024-02-24,C1414,P2014,L101,SH13,1,42665.61,0.16,12424.18
O5404,2024-07-11,C1336,P2092,L110,SH4,5,4576.63,0.16,1844.82
O7802,2025-07-07,C1259,P2095,L113,SH22,3,12036.97,0.05,3087.89
O6754,2025-02-22,C1391,P2052,L102,SH10,3,23861.39,0.15,3161.24
O5660,2024-07-07,C1286,P2069,L104,SH25,1,₹1693.46,0.09,721.29
O9620,2025-07-29,C1141,P2068,L109,SH13,4,6274.74,0.05,2662.5
O6075,30/08/2025,C1007,P2077,L103,SH22,2,6530.73,0.19,1885.57
O10643,2025-10-14,C1152,P2054,L101,SH19,3,8253.04,0.17,689.68
O9030,2025-09-05,C1207,P2057,L117,SH1,1,9458.62,0.15,1363.77
O5910,2024-05-19,C1104,P2021,L109,SH16,6,₹17620.36,,6306.92
O6311,2025-03-14,C1310,P2020,L106,SH19,4,101594.43,0.15,32502.32
O5380,2024-07-16,C1089,P2022,L107,SH25,4,29373.39,0.11,8361.87
O7454,2024-05-25,C1118,P2059,L104,SH10,5,28744.79,0.23,2821.23
O5382,2025-07-19,C1199,P2072,L113,SH13,1,1634.16,0.14,498.81
O5476,2024-12-04,C1434,P2033,L101,SH4,2,50781.56,0.04,19677.8
O7296,2024-03-16,C1309,P2065,L105,SH13,4,20363.25,0.23,1725.82
O5344,2025-03-05,C1144,P2050,L105,SH22,2,10353.46,0.08,1445.54
O10791,2025-05-03,C1066,P2047,L116,SH10,3,30574.82,0.13,2333.81
O7269,2025-10-21,C1003,P2034,L109,SH13,2,6724.31,0.34,977.45
O10160,2024-05-21,C1170,P2027,L113,SH19,2,30115.86,0.18,11295.49
O10458,2024-03-03,C1177,P2075,L110,SH19,6,14135.04,0.13,6311.77
O11026,2024-07-15,C1181,P2061,L101,SH22,1,6186.23,0.11,868.24
O10014,2025-06-27,C1340,P2059,L110,SH10,three,18156.15,0.08,2085.83
O7418,2024-06-28,C1226,P2016,L116,SH1,4,17986.82,0.08,6070.49
O11595,2024-06-03,C1142,P2091,L103,SH13,3,6889.01,,3093.62
O8871,2024-10-29,C1345,P2021,L112,SH25,2,38909.92,0.09,13824.89
O8014,2025-12-20,C1413,P2056,L113,SH25,4,27447.48,0.11,3145.44
O11189,2024-03-17,C1163,P2063,L108,SH1,3,39063.1,0.23,2520.26
O7478,2025-02-16,C1017,P2008,L109,SH10,6,137887.53,0.03,30339.87
O11197,2024-08-26,C1213,P2004,L116,SH25,6,10739.11,0.04,4174.76
O10501,2024-12-04,C1193,P2064,L112,SH1,5,30391.84,0.13,4259.48
O6752,2024-11-06,C1118,P2034,L116,SH19,3,26387.49,0.1,2310.51
O11743,2024-04-18,C1360,P2052,L117,SH4,6,4128.47,0.16,444.93
O10146,2025-06-18,C1210,P2062,L103,SH4,4,₹36712.07,0.16,5345.03
O11689,2025-10-01,C1221,P2014,L104,SH25,4,200269.32,0.04,68973.51
O7932,2024-12-30,C1263,P2073,L104,SH13,3,5721.04,0.19,1977.61
O8507,2025-01-16,C1126,P2093,L103,SH25,2,7384.26,0.22,2110.73
O9045,2025-07-24,C1370,P2084,L107,SH17,4,5818.33,0.05,1477.4
O10399,2025-04-03,C1084,P2033,L102,SH18,6,206628.77,0.16,66293.33
O7471,2025-12-30,C1127,P2007,L115,SH7,3,36330.65,0.12,7845.3
O10007,13/11/2025,C1070,P2064,L113,SH22,6,22781.02,0.22,1416.32
O8291,2025-02-15,C1472,P2005,L112,SH4,4,99819.86,0.17,37519.23
O5874,2025-12-04,C1308,P2095,L110,SH19,-4,18583.61,0.05,6295.96
O11649,2025-04-14,C1239,P2036,L106,SH17,3,4952.75,0.21,358.55
O10660,2025-05-13,C1188,P2006,L106,SH4,2,27429.31,0.08,7666.12
O7986,2025-04-06,C1313,P2005,L112,SH10,1,24111.04,0.08,4857.52
O7017,2024-08-28,C1344,P2035,L107,SH19,1,14341.91,0.18,1906.5
O9032,2024-03-28,C1402,P2025,L102,SH16,6,234835.14,0.07,62338.44
O9708,2025-08-11,C1140,P2054,L114,SH10,2,30684.06,0.27,2545.08
O9689,2025-02-16,C1327,P2086,L102,SH13,4,12411.42,0.08,3656.79
O8153,22/09/2024,C1318,P2005,L109,SH19,2,61016.89,0.0,23355.67
O9480,2025-09-05,C1414,P2059,L110,SH22,3,₹35083.95,0.3,4630.89
O8413,20/08/2025,C1138,P2086,L101,SH19,4,13562.98,0.14,5121.3
O11901,2025-12-25,C1280,P2074,L116,SH22,6,12608.09,0.15,4299.07
